date,customer_id,overdue_date
2024-12-31,16193,2024-10-14
2024-12-31,16200,2024-12-24
2024-12-31,16201,2024-12-11
2024-12-31,16213,2024-11-23
2024-12-31,16220,2024-12-16
2024-12-31,16226,2024-11-02
2024-12-31,16249,2024-04-14
2024-12-31,16253,2024-12-13
2024-12-31,16290,2024-12-15
2024-12-31,16292,2024-10-07
2024-12-31,16298,2024-11-23
2024-12-31,16300,2024-12-25
2024-12-31,16309,2024-06-04
2024-12-31,16320,2024-10-10
2024-12-31,16324,2024-11-11
2024-12-31,16326,2024-12-14
2024-12-31,16329,2024-12-05
2024-12-31,16333,2024-11-10
2024-12-31,16339,2024-05-04
2024-12-31,16341,2024-12-23
2024-12-31,16347,2024-11-30
2024-12-31,16355,2024-05-22
2024-12-31,16362,2024-12-07
2024-12-31,16364,2024-11-30
2024-12-31,16372,2024-12-07
2024-12-31,16390,2024-02-22
2024-12-31,16417,2024-12-13
2024-12-31,16418,2024-12-11
2024-12-31,16429,2024-12-01
2024-12-31,16439,2024-12-06
2024-12-31,16445,2024-03-06
2024-12-31,16449,2024-12-16
2024-12-31,16468,2024-10-07
2024-12-31,16488,2024-01-10
2024-12-31,16510,2024-11-04
2024-12-31,16514,2024-11-30
2024-12-31,16520,2024-11-15
2024-12-31,16521,2024-10-06
2024-12-31,16543,2024-12-28
2024-12-31,16586,2024-12-18
2024-12-31,16614,2024-11-24
2024-12-31,16627,2024-11-02
2024-12-31,16647,2024-11-15
2024-12-31,16654,2024-12-20
2024-12-31,16697,2024-11-28
2024-12-31,16710,2024-11-13
2024-12-31,16717,2024-12-29
2024-12-31,16736,2024-12-11
2024-12-31,16770,2024-12-06
2024-12-31,16771,2024-11-25
2024-12-31,16798,2024-11-25
2024-12-31,16808,2024-12-17
2024-12-31,16831,2024-08-27
2024-12-31,16832,2024-12-28
2024-12-31,16835,2024-12-26
2024-12-31,16852,2024-10-24
2024-12-31,16859,2024-11-10
2024-12-31,16862,2024-12-12
2024-12-31,16870,2024-11-19
2024-12-31,16876,2024-11-28
2024-12-31,16894,2024-06-02
2024-12-31,16896,2024-12-29
2024-12-31,16902,2024-11-26
2024-12-31,16915,2024-04-13
2024-12-31,16916,2024-12-24
2024-12-31,16940,2024-02-23
2024-12-31,16943,2024-12-22
2024-12-31,16975,2024-12-21
2024-12-31,16987,2024-11-24
2024-12-31,17013,2024-11-21
2024-12-31,17045,2024-12-21
2024-12-31,17047,2024-12-05
2024-12-31,17051,2024-12-03
2024-12-31,17056,2024-12-28
2024-12-31,17062,2024-12-17
2024-12-31,17068,2024-12-14
2024-12-31,17076,2024-12-06
2024-12-31,17091,2024-12-25
2024-12-31,17095,2024-12-26
2024-12-31,17098,2024-12-26
2024-12-31,17100,2024-12-23
2024-12-31,17106,2024-12-27
2024-12-31,17163,2024-12-23
2024-12-31,17167,2024-12-05
2024-12-31,17169,2024-01-08
2024-12-31,17172,2024-12-19
2024-12-31,17180,2024-02-27
2024-12-31,17198,2024-12-09
2024-12-31,17222,2024-11-08
2024-12-31,17258,2024-12-23
2024-12-31,17284,2024-11-04
2024-12-31,17287,2024-05-19
2024-12-31,17297,2024-12-06
2024-12-31,17302,2024-11-10
2024-12-31,17303,2024-11-25
2024-12-31,17318,2024-10-02
2024-12-31,17320,2024-12-17
2024-12-31,17322,2024-12-08
2024-12-31,17342,2024-03-04
2024-12-31,17344,2024-12-20
2024-12-31,17380,2024-11-16
2024-12-31,17386,2024-10-04
2024-12-31,17400,2024-11-28
2024-12-31,17404,2024-12-22
2024-12-31,17419,2024-12-27
2024-12-31,17423,2024-12-09
2024-12-31,17425,2024-12-28
2024-12-31,17437,2024-11-13
2024-12-31,17444,2024-12-10
2024-12-31,17462,2024-11-02
2024-12-31,17464,2024-12-23
2024-12-31,17497,2024-02-20
2024-12-31,17509,2024-11-10
2024-12-31,17523,2024-11-15
2024-12-31,17568,2024-12-22
2024-12-31,17586,2024-11-19
2024-12-31,17593,2024-12-01
2024-12-31,17599,2024-10-26
2024-12-31,17615,2024-11-05
2024-12-31,17629,2024-12-25
2024-12-31,17648,2024-11-19
2024-12-31,17674,2024-12-03
2024-12-31,17684,2024-11-08
2024-12-31,17692,2024-08-18
2024-12-31,17696,2024-11-02
2024-12-31,17700,2024-12-02
2024-12-31,17701,2024-10-23
2024-12-31,17740,2024-12-04
2024-12-31,17741,2024-10-21
2024-12-31,17750,2024-11-21
2024-12-31,17779,2024-12-15
2024-12-31,17819,2024-10-21
2024-12-31,17832,2024-12-03
2024-12-31,17834,2024-12-05
2024-12-31,17837,2024-12-23
2024-12-31,17858,2024-12-14
2024-12-31,17874,2024-12-02
2024-12-31,17879,2024-10-06
2024-12-31,17883,2024-12-25
2024-12-31,17891,2024-12-05
2024-12-31,17895,2024-11-05
2024-12-31,17904,2024-12-27
2024-12-31,17905,2024-12-03
2024-12-31,17910,2024-12-15
2024-12-31,17911,2024-11-01
2024-12-31,17914,2024-12-14
2024-12-31,17919,2024-11-22
2024-12-31,17920,2024-11-19
2024-12-31,17933,2024-11-05
2024-12-31,17957,2024-11-20
2024-12-31,17960,2024-09-09
2024-12-31,17966,2024-12-09
2024-12-31,17975,2024-10-09
2024-12-31,17988,2024-10-06
2024-12-31,17997,2024-12-03
2024-12-31,18003,2024-12-04
2024-12-31,18004,2024-11-16
2024-12-31,18016,2024-12-18
2024-12-31,18029,2024-12-15
2024-12-31,18032,2024-11-25
2024-12-31,18033,2024-10-04
2024-12-31,18036,2024-12-02
2024-12-31,18051,2024-12-18
2024-12-31,18060,2024-12-27
2024-12-31,18067,2024-12-27
2024-12-31,18071,2024-11-26
2024-12-31,18074,2024-12-29
2024-12-31,18089,2024-12-02
2024-12-31,18105,2024-11-24
2024-12-31,18113,2024-10-11
2024-12-31,18118,2024-12-19
2024-12-31,18121,2024-11-08
2024-12-31,18131,2024-12-07
2024-12-31,18150,2024-12-13
2024-12-31,18153,2024-12-08
2024-12-31,18164,2024-12-13
2024-12-31,18170,2024-12-08
2024-12-31,18225,2024-11-23
2024-12-31,18226,2024-12-24
2024-12-31,18236,2024-12-28
2024-12-31,18241,2024-11-29
2024-12-31,18252,2024-11-28
2024-12-31,18268,2024-12-11
2024-12-31,18327,2024-12-14
2024-12-31,18352,2024-12-04
2024-12-31,18356,2024-11-07
2024-12-31,18357,2024-12-23
2024-12-31,18378,2024-12-27
2024-12-31,18396,2024-06-18
2024-12-31,18400,2024-12-18
2024-12-31,18403,2024-12-20
2024-12-31,18410,2024-12-14
2024-12-31,18441,2024-11-15
2024-12-31,18446,2024-12-23
2024-12-31,18460,2024-12-26
2024-12-31,18483,2024-12-03
2024-12-31,18488,2024-12-07
2024-12-31,18492,2024-10-05
2024-12-31,18506,2024-12-07
2024-12-31,18534,2024-11-01
2024-12-31,18546,2024-12-09
2024-12-31,18580,2024-11-18
2024-12-31,18585,2024-12-17
2024-12-31,18593,2024-12-10
2024-12-31,18608,2024-10-07
2024-12-31,18621,2024-12-26
2024-12-31,18630,2024-12-26
2024-12-31,18632,2024-10-26
2024-12-31,18675,2024-12-10
2024-12-31,18687,2024-12-16
2024-12-31,18701,2024-12-27
2024-12-31,18715,2024-12-29
2024-12-31,18725,2024-12-26
2024-12-31,18746,2024-12-07
2024-12-31,18752,2024-12-20
2024-12-31,18753,2024-12-20
2024-12-31,18759,2024-12-21
2024-12-31,18762,2024-12-02
2024-12-31,18764,2024-07-05
2024-12-31,18767,2024-11-26
2024-12-31,18776,2024-12-02
2024-12-31,18779,2024-11-07
2024-12-31,18785,2024-11-26
2024-12-31,18792,2024-12-03
2024-12-31,18800,2024-12-07
2024-12-31,18817,2024-12-28
2024-12-31,18825,2024-11-08
2024-12-31,18830,2024-10-16
2024-12-31,18838,2024-11-24
2024-12-31,18841,2024-12-05
2024-12-31,18846,2024-11-01
2024-12-31,18850,2024-12-26
2024-12-31,18854,2024-12-28
2024-12-31,18891,2024-11-29
2024-12-31,18901,2024-10-22
2024-12-31,18902,2024-12-24
2024-12-31,18910,2024-11-25
2024-12-31,18912,2024-10-02
2024-12-31,18914,2024-11-29
2024-12-31,18916,2024-12-07
2024-12-31,18926,2024-12-16
2024-12-31,18927,2024-12-21
2024-12-31,18931,2024-11-02
2024-12-31,18936,2024-12-04
2024-12-31,18939,2024-12-25
2024-12-31,18949,2024-12-30
2024-12-31,18985,2024-12-24
2024-12-31,19003,2024-12-27
2024-12-31,19061,2024-12-21
2024-12-31,19068,2024-12-29
2024-12-31,19073,2024-11-25
2024-12-31,19075,2024-05-24
2024-12-31,19082,2024-12-02
2024-12-31,19083,2024-11-07
2024-12-31,19090,2024-03-17
2024-12-31,19099,2024-09-20
2024-12-31,19120,2024-12-04
2024-12-31,19122,2024-11-25
2024-12-31,19138,2024-12-05
2024-12-31,19144,2024-11-06
2024-12-31,19174,2024-12-30
2024-12-31,19176,2024-11-15
2024-12-31,19196,2024-11-08
2024-12-31,19212,2024-11-17
2024-12-31,19226,2024-12-15
2024-12-31,19244,2024-11-26
2024-12-31,19253,2024-12-21
2024-12-31,19255,2024-12-30
2024-12-31,19273,2024-12-18
2024-12-31,19289,2024-12-20
2024-12-31,19292,2024-11-29
2024-12-31,19296,2024-10-10
2024-12-31,19333,2024-12-02
2024-12-31,19349,2024-10-16
2024-12-31,19368,2024-11-29
2024-12-31,19380,2024-11-18
2024-12-31,19391,2024-11-25
2024-12-31,19398,2024-12-02
2024-12-31,19403,2024-12-17
2024-12-31,19416,2024-11-17
2024-12-31,19424,2024-12-09
2024-12-31,19425,2024-04-27
2024-12-31,19430,2024-12-26
2024-12-31,19447,2024-12-05
2024-12-31,19451,2024-12-12
2024-12-31,19456,2024-10-04
2024-12-31,19458,2024-10-17
2024-12-31,19459,2024-12-09
2024-12-31,19462,2024-12-14
2024-12-31,19470,2024-12-25
2024-12-31,19478,2024-08-08
2024-12-31,19491,2024-11-14
2024-12-31,19501,2024-12-24
2024-12-31,19512,2024-12-14
2024-12-31,19514,2024-11-28
2024-12-31,19522,2024-12-29
2024-12-31,19527,2024-12-07
2024-12-31,19550,2024-12-16
2024-12-31,19575,2024-12-26
2024-12-31,19586,2024-12-15
2024-12-31,19609,2024-12-08
2024-12-31,19621,2024-10-15
2024-12-31,19629,2024-12-24
2024-12-31,19630,2024-12-14
2024-12-31,19636,2024-12-15
2024-12-31,19648,2024-12-22
2024-12-31,19650,2024-11-21
2024-12-31,19652,2024-07-02
2024-12-31,19657,2024-11-30
2024-12-31,19660,2024-10-05
2024-12-31,19668,2024-11-20
2024-12-31,19684,2024-12-11
2024-12-31,19693,2024-11-20
2024-12-31,19702,2024-08-30
2024-12-31,19716,2024-11-09
2024-12-31,19750,2024-12-18
2024-12-31,19761,2024-12-15
2024-12-31,19765,2024-12-24
2024-12-31,19779,2024-12-08
2024-12-31,19786,2024-11-29
2024-12-31,19788,2024-12-23
2024-12-31,19801,2024-11-03
2024-12-31,19807,2024-10-18
2024-12-31,19808,2024-10-25
2024-12-31,19813,2024-12-26
2024-12-31,19819,2024-09-25
2024-12-31,19826,2024-12-28
2024-12-31,19827,2024-12-30
