date,customer_id,installment_amount
2024-12-31,9815,343.49
2024-12-31,9816,567.64
2024-12-31,9817,263.91
2024-12-31,9818,359.59
2024-12-31,9819,381.23
2024-12-31,9820,499.99
2024-12-31,9821,296.36
2024-12-31,9824,726.66
2024-12-31,9825,204.61
2024-12-31,9826,388.33
2024-12-31,9827,446.34
2024-12-31,9828,457.34
2024-12-31,9829,395.13
2024-12-31,9830,490.39
2024-12-31,9834,431.31
2024-12-31,9835,236.77
2024-12-31,9840,425.94
2024-12-31,9842,564.09
2024-12-31,9843,271.6
2024-12-31,9844,439.46
2024-12-31,9847,335.96
2024-12-31,9849,543.26
2024-12-31,9850,317.78
2024-12-31,9851,300.93
2024-12-31,9852,310.87
2024-12-31,9856,483.81
2024-12-31,9859,503.85
2024-12-31,9866,310.75
2024-12-31,9867,322.92
2024-12-31,9869,238.3
2024-12-31,9870,509.24
2024-12-31,9875,215.33
2024-12-31,9878,545.04
2024-12-31,9880,250.65
2024-12-31,9881,434.98
2024-12-31,9882,323.85
2024-12-31,9883,221.33
2024-12-31,9884,309.79
2024-12-31,9886,194.3
2024-12-31,9887,260.3
2024-12-31,9890,302.08
2024-12-31,9891,446.36
2024-12-31,9892,393.87
2024-12-31,9894,421.03
2024-12-31,9895,275.01
2024-12-31,9898,352.41
2024-12-31,9900,276.68
2024-12-31,9901,219.85
2024-12-31,9902,592.34
2024-12-31,9903,294.71
2024-12-31,9904,194.46
2024-12-31,9913,392.16
2024-12-31,9914,339.04
2024-12-31,9915,398.66
2024-12-31,9916,433.35
2024-12-31,9918,450.35
2024-12-31,9920,676.31
2024-12-31,9921,391.13
2024-12-31,9922,262.63
2024-12-31,9923,468.99
2024-12-31,9925,477.21
2024-12-31,9926,136.54
2024-12-31,9927,137.58
2024-12-31,9930,375.1
2024-12-31,9932,392.27
2024-12-31,9933,185.41
2024-12-31,9938,226.54
2024-12-31,9941,584.6
2024-12-31,9943,541.43
2024-12-31,9944,494.63
2024-12-31,9947,263.4
2024-12-31,9949,402.93
2024-12-31,9951,157
2024-12-31,9953,582.11
2024-12-31,9954,468.96
2024-12-31,9955,388.28
2024-12-31,9956,450.31
2024-12-31,9960,314.08
2024-12-31,9961,349.18
2024-12-31,9963,301.8
2024-12-31,9965,342.56
2024-12-31,9966,171.26
2024-12-31,9967,511.03
2024-12-31,9971,329.55
2024-12-31,9972,640.66
2024-12-31,9973,619.5
2024-12-31,9977,230.43
2024-12-31,9978,458.3
2024-12-31,9979,245.51
2024-12-31,9980,453.42
2024-12-31,9981,370.55
2024-12-31,9983,205.65
2024-12-31,9984,299.96
2024-12-31,9987,290.54
2024-12-31,9990,222.45
2024-12-31,9993,566.65
2024-12-31,9994,783.17
2024-12-31,9995,261.02
2024-12-31,9996,271.32
2024-12-31,9997,227.16
2024-12-31,9998,455.01
2024-12-31,9999,234.4
2024-12-31,10000,381.36
2024-12-31,10002,537.73
2024-12-31,10004,304.77
2024-12-31,10005,364.94
2024-12-31,10008,359.67
2024-12-31,10009,365.65
2024-12-31,10010,445.89
2024-12-31,10012,500.71
2024-12-31,10014,581.85
2024-12-31,10016,233.23
2024-12-31,10019,363.4
2024-12-31,10021,192.74
2024-12-31,10022,161.18
2024-12-31,10025,331.25
2024-12-31,10030,243.5
2024-12-31,10033,257.89
2024-12-31,10034,173.09
2024-12-31,10035,421.57
2024-12-31,10036,229.21
2024-12-31,10037,290.24
2024-12-31,10038,216.9
2024-12-31,10048,264.86
2024-12-31,10049,178.63
2024-12-31,10050,449.79
2024-12-31,10051,503.91
2024-12-31,10053,242.54
2024-12-31,10054,258.39
2024-12-31,10055,479.28
2024-12-31,10056,169.21
2024-12-31,10058,598.55
2024-12-31,10060,239.18
2024-12-31,10062,374.31
2024-12-31,10067,246.58
2024-12-31,10068,380.56
2024-12-31,10070,233.06
2024-12-31,10072,266.36
2024-12-31,10074,258.05
2024-12-31,10076,877.23
2024-12-31,10078,819.71
2024-12-31,10081,232.58
2024-12-31,10087,564.24
2024-12-31,10088,344.18
2024-12-31,10101,257.81
2024-12-31,10102,742.9
2024-12-31,10103,306.68
2024-12-31,10104,563.83
2024-12-31,10105,731.18
2024-12-31,10106,326.42
2024-12-31,10107,381.71
2024-12-31,10110,389.47
2024-12-31,10115,346.08
2024-12-31,10117,217.97
2024-12-31,10118,195.66
2024-12-31,10119,169.47
2024-12-31,10120,172.32
2024-12-31,10123,268.08
2024-12-31,10124,293.18
2024-12-31,10126,220.06
2024-12-31,10128,677.51
2024-12-31,10129,449.98
2024-12-31,10133,366.25
2024-12-31,10134,202.41
2024-12-31,10137,249.9
2024-12-31,10138,496.47
2024-12-31,10144,418.55
2024-12-31,10146,564.76
2024-12-31,10147,269.78
2024-12-31,10150,369.13
2024-12-31,10152,832.56
2024-12-31,10153,576.29
2024-12-31,10155,239.46
2024-12-31,10159,272.69
2024-12-31,10160,156.55
2024-12-31,10162,260.01
2024-12-31,10163,648.66
2024-12-31,10167,409.4
2024-12-31,10169,256.25
2024-12-31,10170,356.94
2024-12-31,10171,415.15
2024-12-31,10175,330.09
2024-12-31,10176,259.02
2024-12-31,10177,318.67
2024-12-31,10182,313.03
2024-12-31,10183,235.07
2024-12-31,10187,337.94
2024-12-31,10189,318.85
2024-12-31,10191,237.56
2024-12-31,10192,487.87
2024-12-31,10193,132.52
2024-12-31,10196,284.21
2024-12-31,10200,345.43
2024-12-31,10201,227.68
2024-12-31,10203,372.81
2024-12-31,10204,245.67
2024-12-31,10205,157.35
2024-12-31,10208,447.98
2024-12-31,10210,254.09
2024-12-31,10211,506.32
2024-12-31,10214,207.26
2024-12-31,10216,263.14
2024-12-31,10217,276.81
2024-12-31,10220,396.89
2024-12-31,10222,203.68
2024-12-31,10223,341.44
2024-12-31,10225,215.6
2024-12-31,10230,144.69
2024-12-31,10234,493.33
2024-12-31,10235,180.83
2024-12-31,10236,178.34
2024-12-31,10238,151.66
2024-12-31,10240,89.88
2024-12-31,10241,564.76
2024-12-31,10242,114.28
2024-12-31,10244,377.15
2024-12-31,10246,453.88
2024-12-31,10248,543.5
2024-12-31,10250,473.5
2024-12-31,10252,226.82
2024-12-31,10253,295.83
2024-12-31,10254,305.33
2024-12-31,10255,243.12
2024-12-31,10256,157.94
2024-12-31,10257,489.23
2024-12-31,10260,576.67
2024-12-31,10261,189.94
2024-12-31,10262,417.98
2024-12-31,10264,389.46
2024-12-31,10265,176.47
2024-12-31,10267,197.04
2024-12-31,10268,331.23
2024-12-31,10271,775.13
2024-12-31,10275,314.44
2024-12-31,10276,310.41
2024-12-31,10279,717.05
2024-12-31,10280,543.79
2024-12-31,10282,240.79
2024-12-31,10283,400.63
2024-12-31,10285,232.45
2024-12-31,10287,333.99
2024-12-31,10290,414.29
2024-12-31,10291,277.61
2024-12-31,10292,283.81
2024-12-31,10293,189.24
2024-12-31,10294,401.74
2024-12-31,10295,520.36
2024-12-31,10296,458.03
2024-12-31,10298,579.43
2024-12-31,10300,270.91
2024-12-31,10302,254.27
2024-12-31,10304,214.23
2024-12-31,10305,492.63
2024-12-31,10306,367.73
2024-12-31,10307,449.17
2024-12-31,10308,537.05
2024-12-31,10310,167.56
2024-12-31,10312,233.03
2024-12-31,10314,353.93
2024-12-31,10316,527.8
2024-12-31,10317,224.47
2024-12-31,10318,570.26
2024-12-31,10319,238.5
2024-12-31,10320,948.03
2024-12-31,10321,440.21
2024-12-31,10322,254.34
2024-12-31,10324,240.16
2024-12-31,10327,218.94
2024-12-31,10328,104.19
2024-12-31,10330,369.52
2024-12-31,10332,314.56
2024-12-31,10333,300.28
2024-12-31,10340,624.33
2024-12-31,10341,246.13
2024-12-31,10344,299.89
2024-12-31,10345,223.5
2024-12-31,10346,201.14
2024-12-31,10348,254.15
2024-12-31,10350,401.66
2024-12-31,10356,130.76
2024-12-31,10357,351.04
2024-12-31,10359,506.56
2024-12-31,10363,427.93
2024-12-31,10365,252.84
2024-12-31,10366,407.98
2024-12-31,10367,308.88
2024-12-31,10368,174.3
2024-12-31,10370,472.84
2024-12-31,10372,691.06
2024-12-31,10373,196.42
2024-12-31,10374,736.06
2024-12-31,10377,327.84
2024-12-31,10378,543.69
2024-12-31,10383,76.06
2024-12-31,10384,347.57
2024-12-31,10386,444.14
2024-12-31,10388,167.5
2024-12-31,10389,274.55
2024-12-31,10392,540.37
2024-12-31,10393,434.8
2024-12-31,10394,504.4
2024-12-31,10396,341.4
2024-12-31,10397,183.37
2024-12-31,10398,267.9
2024-12-31,10399,386.21
2024-12-31,10401,272.8
2024-12-31,10402,419.54
2024-12-31,10405,356.51
2024-12-31,10406,881.53
2024-12-31,10407,227.23
2024-12-31,10408,557.39
2024-12-31,10409,232.75
2024-12-31,10410,705.61
2024-12-31,10413,213.76
2024-12-31,10414,301.67
2024-12-31,10418,108.37
2024-12-31,10421,300.73
2024-12-31,10423,173.51
2024-12-31,10424,100.68
2024-12-31,10427,424.73
2024-12-31,10428,567.01
2024-12-31,10435,287.92
2024-12-31,10437,338.4
2024-12-31,10438,442.28
2024-12-31,10440,176.95
2024-12-31,10442,346.42
2024-12-31,10443,214.48
2024-12-31,10445,181.59
2024-12-31,10446,593.77
2024-12-31,10447,621.45
2024-12-31,10451,191.19
2024-12-31,10455,306.23
2024-12-31,10456,668.97
2024-12-31,10459,423.49
2024-12-31,10460,261.28
2024-12-31,10461,302.88
2024-12-31,10463,414.46
2024-12-31,10467,321.5
2024-12-31,10469,559.83
2024-12-31,10470,320.92
2024-12-31,10471,326.72
2024-12-31,10472,384.65
2024-12-31,10474,227.98
2024-12-31,10478,204.83
2024-12-31,10479,375.15
2024-12-31,10482,558.44
2024-12-31,10483,161.04
2024-12-31,10484,202.04
2024-12-31,10486,280.31
2024-12-31,10488,230.93
2024-12-31,10489,313.17
2024-12-31,10490,333.03
2024-12-31,10493,368.56
2024-12-31,10494,923.2
2024-12-31,10496,441.38
2024-12-31,10501,239.09
2024-12-31,10502,251.96
2024-12-31,10505,341.18
2024-12-31,10508,226.58
2024-12-31,10511,318.46
2024-12-31,10513,788.53
2024-12-31,10514,779.67
2024-12-31,10516,278.55
2024-12-31,10518,331.4
2024-12-31,10519,280.59
2024-12-31,10520,206.74
2024-12-31,10521,444.52
2024-12-31,10522,111.74
2024-12-31,10523,223.04
2024-12-31,10526,204.25
2024-12-31,10527,353.12
2024-12-31,10528,233.57
2024-12-31,10529,406.99
2024-12-31,10530,245.08
2024-12-31,10531,357.86
2024-12-31,10535,223.46
2024-12-31,10537,311.05
2024-12-31,10538,244.56
2024-12-31,10540,259.12
2024-12-31,10541,791.68
2024-12-31,10542,266.65
2024-12-31,10544,354.52
2024-12-31,10549,302.97
2024-12-31,10550,242.83
2024-12-31,10551,249.76
2024-12-31,10552,177.11
2024-12-31,10555,515.65
2024-12-31,10556,459.39
2024-12-31,10558,737.45
2024-12-31,10561,246.05
2024-12-31,10562,193.44
2024-12-31,10572,239.87
2024-12-31,10573,410.05
2024-12-31,10574,111.28
2024-12-31,10575,253.55
2024-12-31,10578,397.76
2024-12-31,10581,411.92
2024-12-31,10584,143.7
2024-12-31,10585,281.84
2024-12-31,10588,490.85
2024-12-31,10589,175.62
2024-12-31,10590,359.89
2024-12-31,10592,219.07
2024-12-31,10595,276.05
2024-12-31,10596,277.35
2024-12-31,10597,294.76
2024-12-31,10601,297.58
2024-12-31,10602,271.27
2024-12-31,10603,291.08
2024-12-31,10604,368.2
2024-12-31,10606,254.85
2024-12-31,10607,305.56
2024-12-31,10609,336.35
2024-12-31,10611,351.81
2024-12-31,10613,707.06
2024-12-31,10614,196.61
2024-12-31,10615,424.96
2024-12-31,10616,123.21
2024-12-31,10618,647.85
2024-12-31,10619,269.02
2024-12-31,10621,524.03
2024-12-31,10622,172.91
2024-12-31,10623,356.18
2024-12-31,10624,153.3
2024-12-31,10626,229.17
2024-12-31,10627,187.59
2024-12-31,10628,358.59
2024-12-31,10631,135.58
2024-12-31,10632,144.37
2024-12-31,10635,310.08
2024-12-31,10636,371.67
2024-12-31,10638,173.8
2024-12-31,10640,315.63
2024-12-31,10641,286.97
2024-12-31,10642,521.62
2024-12-31,10643,389.53
2024-12-31,10644,225.77
2024-12-31,10646,265.29
2024-12-31,10648,375.19
2024-12-31,10652,232.17
2024-12-31,10653,212.03
2024-12-31,10654,248.86
2024-12-31,10655,1207.72
2024-12-31,10658,272.8
2024-12-31,10661,457.12
2024-12-31,10662,292
2024-12-31,10663,552.01
2024-12-31,10664,255.6
2024-12-31,10666,391.48
2024-12-31,10672,247.79
2024-12-31,10674,320.49
2024-12-31,10675,297.05
2024-12-31,10678,230.61
2024-12-31,10680,253.24
2024-12-31,10682,199.22
2024-12-31,10684,162.01
2024-12-31,10685,501.05
2024-12-31,10686,187.11
2024-12-31,10689,134.34
2024-12-31,10690,451.4
2024-12-31,10692,406.7
2024-12-31,10693,180.94
2024-12-31,10694,566.13
2024-12-31,10695,321.74
2024-12-31,10697,294.62
2024-12-31,10698,239.3
2024-12-31,10700,193.45
2024-12-31,10701,238.31
2024-12-31,10703,366.58
2024-12-31,10704,436.81
2024-12-31,10708,215.18
2024-12-31,10710,442.05
2024-12-31,10712,931.56
2024-12-31,10713,239.17
2024-12-31,10716,166.89
2024-12-31,10720,623.16
2024-12-31,10721,88.51
2024-12-31,10723,332.43
2024-12-31,10724,373.67
2024-12-31,10725,195.91
2024-12-31,10726,257.42
2024-12-31,10728,169.05
2024-12-31,10729,208.71
2024-12-31,10730,407.36
2024-12-31,10731,241.48
2024-12-31,10733,297.18
2024-12-31,10736,146.3
2024-12-31,10737,247.97
2024-12-31,10738,1074.18
2024-12-31,10740,300.7
2024-12-31,10742,80.25
2024-12-31,10751,234.87
2024-12-31,10754,211.59
2024-12-31,10756,448.72
2024-12-31,10758,464.64
2024-12-31,10761,560.76
2024-12-31,10764,177.1
2024-12-31,10771,595.14
2024-12-31,10772,219.94
2024-12-31,10773,431.55
2024-12-31,10774,359.17
2024-12-31,10776,227.6
2024-12-31,10778,240.03
2024-12-31,10779,311.95
2024-12-31,10784,212.69
2024-12-31,10785,292.39
2024-12-31,10787,240.69
2024-12-31,10788,326.93
2024-12-31,10790,258.1
2024-12-31,10792,476.6
2024-12-31,10794,390.22
2024-12-31,10795,314.74
2024-12-31,10797,150.03
2024-12-31,10798,198.35
2024-12-31,10801,212.55
2024-12-31,10802,184.86
2024-12-31,10805,487.69
2024-12-31,10806,357
2024-12-31,10807,384.42
2024-12-31,10808,175.9
2024-12-31,10809,301.71
2024-12-31,10811,183.55
2024-12-31,10812,209.78
2024-12-31,10813,322.01
2024-12-31,10816,268.42
2024-12-31,10817,464.98
2024-12-31,10819,438.64
2024-12-31,10823,159.98
2024-12-31,10824,364.28
2024-12-31,10828,300.56
2024-12-31,10830,205.01
2024-12-31,10832,584.61
2024-12-31,10834,375.87
2024-12-31,10840,277.2
2024-12-31,10841,433.41
2024-12-31,10842,219.55
2024-12-31,10844,130.6
2024-12-31,10845,468.45
2024-12-31,10846,352.1
2024-12-31,10847,242.16
2024-12-31,10848,462.86
2024-12-31,10850,708.94
2024-12-31,10852,179.03
2024-12-31,10857,217.55
2024-12-31,10858,217.31
2024-12-31,10859,404.63
2024-12-31,10861,375.45
2024-12-31,10862,152.18
2024-12-31,10865,439.45
2024-12-31,10866,96.25
2024-12-31,10867,355.41
2024-12-31,10869,578.5
2024-12-31,10873,243.5
2024-12-31,10874,371.91
2024-12-31,10876,559.03
2024-12-31,10877,222.18
2024-12-31,10878,389.79
2024-12-31,10881,218.93
2024-12-31,10882,440.45
2024-12-31,10884,197.78
2024-12-31,10885,275.62
2024-12-31,10886,533.47
2024-12-31,10887,264.58
2024-12-31,10888,380.68
2024-12-31,10889,214.43
2024-12-31,10890,364.57
2024-12-31,10892,200.21
2024-12-31,10893,261.14
2024-12-31,10895,256.31
2024-12-31,10896,581.7
2024-12-31,10899,549.82
2024-12-31,10900,548.71
2024-12-31,10901,495.09
2024-12-31,10903,177.68
2024-12-31,10907,261.92
2024-12-31,10908,377.1
2024-12-31,10909,155.18
2024-12-31,10911,229.73
2024-12-31,10914,164.79
2024-12-31,10916,207.21
2024-12-31,10919,430.14
2024-12-31,10920,412.56
2024-12-31,10921,510.46
2024-12-31,10923,366.53
2024-12-31,10924,227.4
2024-12-31,10925,309.71
2024-12-31,10928,140.24
2024-12-31,10929,209.95
2024-12-31,10932,194.78
2024-12-31,10936,272.18
2024-12-31,10938,376.61
2024-12-31,10941,194.53
2024-12-31,10943,333.39
2024-12-31,10945,411.9
2024-12-31,10946,237.3
2024-12-31,10947,179.21
2024-12-31,10948,387.64
2024-12-31,10949,661.53
2024-12-31,10950,174.1
2024-12-31,10951,511.7
2024-12-31,10952,509.86
2024-12-31,10954,239.22
2024-12-31,10956,282.47
2024-12-31,10957,293.02
2024-12-31,10958,350.85
2024-12-31,10964,318.17
2024-12-31,10965,315.49
2024-12-31,10966,303.8
2024-12-31,10967,363.78
2024-12-31,10968,833.59
2024-12-31,10969,326.9
2024-12-31,10975,322.03
2024-12-31,10976,500.13
2024-12-31,10977,395.59
2024-12-31,10979,366.35
2024-12-31,10981,442.54
2024-12-31,10983,293.92
2024-12-31,10986,507.12
2024-12-31,10989,350.81
2024-12-31,10992,264.25
2024-12-31,10993,198.62
2024-12-31,10994,402.55
2024-12-31,10995,362.08
2024-12-31,10996,678.11
2024-12-31,10998,396.48
2024-12-31,11003,1265.57
2024-12-31,11006,249.74
2024-12-31,11009,200.64
2024-12-31,11011,436.57
2024-12-31,11014,451.19
2024-12-31,11015,396.69
2024-12-31,11016,317.95
2024-12-31,11020,170.32
2024-12-31,11024,150.64
2024-12-31,11028,343.17
2024-12-31,11029,691.64
2024-12-31,11031,162.6
2024-12-31,11033,220.54
2024-12-31,11036,686.89
2024-12-31,11039,542.06
2024-12-31,11040,170.14
2024-12-31,11042,771.33
2024-12-31,11043,411.01
2024-12-31,11045,190.32
2024-12-31,11049,591.16
2024-12-31,11051,374.17
2024-12-31,11052,338.84
2024-12-31,11053,679.01
2024-12-31,11054,279.73
2024-12-31,11057,218
2024-12-31,11058,236.2
2024-12-31,11061,197.58
2024-12-31,11062,190.68
2024-12-31,11063,396.2
2024-12-31,11064,210.16
2024-12-31,11065,309.94
2024-12-31,11067,315.02
2024-12-31,11069,269.85
2024-12-31,11071,411.75
2024-12-31,11073,291.66
2024-12-31,11074,399.68
2024-12-31,11075,239.52
2024-12-31,11076,479.05
2024-12-31,11079,174.02
2024-12-31,11083,556.59
2024-12-31,11087,445.14
2024-12-31,11088,512.95
2024-12-31,11092,513.56
2024-12-31,11093,225.87
2024-12-31,11094,314.95
2024-12-31,11095,184.65
2024-12-31,11100,400.18
2024-12-31,11103,356.63
2024-12-31,11104,209.9
2024-12-31,11107,304.27
2024-12-31,11111,327.76
2024-12-31,11113,386.82
2024-12-31,11114,584.5
2024-12-31,11115,197.13
2024-12-31,11119,228.51
2024-12-31,11124,285.76
2024-12-31,11125,286.34
2024-12-31,11126,790.46
2024-12-31,11127,632.11
2024-12-31,11128,377.76
2024-12-31,11132,407
2024-12-31,11134,980.53
2024-12-31,11136,231.95
2024-12-31,11137,282.59
2024-12-31,11138,216.4
2024-12-31,11139,267.85
2024-12-31,11143,221.94
2024-12-31,11144,344.53
2024-12-31,11145,296.74
2024-12-31,11149,245.99
2024-12-31,11150,489.33
2024-12-31,11151,436.54
2024-12-31,11154,315.02
2024-12-31,11156,262.59
2024-12-31,11158,214.56
2024-12-31,11162,345.58
2024-12-31,11163,442.53
2024-12-31,11165,320.13
2024-12-31,11168,364.7
2024-12-31,11169,201.26
2024-12-31,11172,349.02
2024-12-31,11174,200.11
2024-12-31,11181,338.19
2024-12-31,11185,493.32
2024-12-31,11189,289.83
2024-12-31,11190,639.07
2024-12-31,11191,204.88
2024-12-31,11192,650.96
2024-12-31,11193,476.77
2024-12-31,11195,208.47
2024-12-31,11196,340.71
2024-12-31,11198,155.95
2024-12-31,11199,96.31
2024-12-31,11200,229.25
2024-12-31,11201,591.6
2024-12-31,11202,298.45
2024-12-31,11204,358.51
2024-12-31,11205,275.01
2024-12-31,11206,202.75
2024-12-31,11207,913.39
2024-12-31,11210,359.94
2024-12-31,11212,452.55
2024-12-31,11213,191.37
2024-12-31,11220,732.46
2024-12-31,11221,226.75
2024-12-31,11222,369.79
2024-12-31,11225,190.47
2024-12-31,11227,362.28
2024-12-31,11230,266.59
2024-12-31,11231,232.81
2024-12-31,11232,420.14
2024-12-31,11233,351.6
2024-12-31,11237,198.34
2024-12-31,11238,530.53
2024-12-31,11240,212.31
2024-12-31,11241,451.77
2024-12-31,11242,689.82
2024-12-31,11243,423.75
2024-12-31,11250,504.71
2024-12-31,11253,197.49
2024-12-31,11254,300.79
2024-12-31,11256,381.23
2024-12-31,11259,439.45
2024-12-31,11263,340.29
2024-12-31,11264,630.65
2024-12-31,11268,241.77
2024-12-31,11275,449.28
2024-12-31,11278,125.22
2024-12-31,11280,250.38
2024-12-31,11281,766.52
2024-12-31,11283,219.09
2024-12-31,11284,475.67
2024-12-31,11285,264.5
2024-12-31,11286,180.59
2024-12-31,11287,272
2024-12-31,11288,104.36
2024-12-31,11289,404.29
2024-12-31,11290,238.31
2024-12-31,11294,288.8
2024-12-31,11296,279.98
2024-12-31,11297,274.26
2024-12-31,11299,226.22
2024-12-31,11301,632.12
2024-12-31,11302,203.47
2024-12-31,11303,309.91
2024-12-31,11304,411.29
2024-12-31,11305,436.01
2024-12-31,11306,546.23
2024-12-31,11307,253
2024-12-31,11308,715.42
2024-12-31,11309,364.06
2024-12-31,11310,921.33
2024-12-31,11313,204.09
2024-12-31,11314,153.71
2024-12-31,11316,786.88
2024-12-31,11318,225.05
2024-12-31,11319,347.52
2024-12-31,11322,387.34
2024-12-31,11325,188.58
2024-12-31,11326,508.02
2024-12-31,11327,396.14
2024-12-31,11330,286.09
2024-12-31,11332,189.33
2024-12-31,11336,247.82
2024-12-31,11337,593.8
2024-12-31,11339,569.21
2024-12-31,11340,319.17
2024-12-31,11342,526.78
2024-12-31,11343,285.34
2024-12-31,11345,254.78
2024-12-31,11346,252.22
2024-12-31,11348,695.93
2024-12-31,11353,217.4
2024-12-31,11354,163.86
2024-12-31,11355,176.63
2024-12-31,11357,203.64
2024-12-31,11360,405.8
2024-12-31,11361,470.35
2024-12-31,11366,225.65
2024-12-31,11367,353.37
2024-12-31,11373,261.73
2024-12-31,11374,207.01
2024-12-31,11377,134.09
2024-12-31,11379,474.78
2024-12-31,11380,500.66
2024-12-31,11391,545.77
2024-12-31,11392,447.67
2024-12-31,11397,659.43
2024-12-31,11399,182.69
2024-12-31,11402,239.08
2024-12-31,11403,278.08
2024-12-31,11404,589.89
2024-12-31,11407,556.5
2024-12-31,11408,334.37
2024-12-31,11410,601.69
2024-12-31,11411,382.82
2024-12-31,11412,320.85
2024-12-31,11413,510.65
2024-12-31,11414,319.75
2024-12-31,11416,475.33
2024-12-31,11421,263.1
2024-12-31,11427,220.11
2024-12-31,11428,425.03
2024-12-31,11434,358.36
2024-12-31,11436,329.88
2024-12-31,11440,258.1
2024-12-31,11441,204.13
2024-12-31,11445,342.04
2024-12-31,11457,675.35
2024-12-31,11458,231.04
2024-12-31,11459,465.74
2024-12-31,11461,322.68
2024-12-31,11464,811.38
2024-12-31,11467,305.36
2024-12-31,11468,287.3
2024-12-31,11469,146.01
2024-12-31,11471,367.44
2024-12-31,11472,255.5
2024-12-31,11478,372.55
2024-12-31,11482,366.38
2024-12-31,11483,468.93
2024-12-31,11484,579.89
2024-12-31,11485,542.41
2024-12-31,11486,476.59
2024-12-31,11487,566.02
2024-12-31,11489,371.47
2024-12-31,11490,193.53
2024-12-31,11491,238.73
2024-12-31,11492,682.05
2024-12-31,11499,584.68
2024-12-31,11502,282.93
2024-12-31,11505,621.62
2024-12-31,11506,377.61
2024-12-31,11507,301.31
2024-12-31,11508,553.67
2024-12-31,11511,240.94
2024-12-31,11515,278.56
2024-12-31,11517,168.5
2024-12-31,11518,333.84
2024-12-31,11520,279.87
2024-12-31,11522,437.95
2024-12-31,11526,602.22
2024-12-31,11527,244.87
2024-12-31,11528,450.74
2024-12-31,11529,808.75
2024-12-31,11530,288.82
2024-12-31,11532,420.57
2024-12-31,11536,490.67
2024-12-31,11537,516.54
2024-12-31,11538,816.06
2024-12-31,11541,306.1
2024-12-31,11545,295.13
2024-12-31,11548,382.25
2024-12-31,11549,511.77
2024-12-31,11550,210.81
2024-12-31,11554,438.84
2024-12-31,11555,268.05
2024-12-31,11558,408.15
2024-12-31,11559,254.32
2024-12-31,11560,272.67
2024-12-31,11561,147.18
2024-12-31,11563,335.14
2024-12-31,11564,684.6
2024-12-31,11565,206.74
2024-12-31,11567,212.14
2024-12-31,11568,303.19
2024-12-31,11570,228.93
2024-12-31,11572,503.44
2024-12-31,11573,309.98
2024-12-31,11575,399.86
2024-12-31,11582,288.42
2024-12-31,11584,406.14
2024-12-31,11586,386.84
2024-12-31,11587,126.44
2024-12-31,11591,107.68
2024-12-31,11592,237.43
2024-12-31,11593,410.73
2024-12-31,11596,345.55
2024-12-31,11599,199.63
2024-12-31,11600,154.4
2024-12-31,11602,364.28
2024-12-31,11603,443.36
2024-12-31,11604,348.21
2024-12-31,11609,494.81
2024-12-31,11610,389.64
2024-12-31,11611,354.24
2024-12-31,11612,209.74
2024-12-31,11614,108.63
2024-12-31,11616,232.92
2024-12-31,11617,411.14
2024-12-31,11619,160.38
2024-12-31,11621,590.94
2024-12-31,11623,200.76
2024-12-31,11625,694.44
2024-12-31,11626,402.47
2024-12-31,11627,317.14
2024-12-31,11629,258.69
2024-12-31,11631,251.06
2024-12-31,11633,343.89
2024-12-31,11634,199.17
2024-12-31,11635,397.12
2024-12-31,11636,653.33
2024-12-31,11637,543.84
2024-12-31,11639,185.91
2024-12-31,11640,191.83
2024-12-31,11643,920.97
2024-12-31,11645,447.12
2024-12-31,11646,60.37
2024-12-31,11647,541.37
2024-12-31,11648,757.75
2024-12-31,11651,247.92
2024-12-31,11652,453.88
2024-12-31,11653,308.97
2024-12-31,11658,366.01
2024-12-31,11660,304.96
2024-12-31,11661,418.16
2024-12-31,11662,547.33
2024-12-31,11664,917.92
2024-12-31,11665,109.37
2024-12-31,11666,546.59
2024-12-31,11669,183.05
2024-12-31,11674,376.66
2024-12-31,11677,123.28
2024-12-31,11678,171.71
2024-12-31,11679,218.88
2024-12-31,11680,428.14
2024-12-31,11684,254.1
2024-12-31,11685,376.6
2024-12-31,11690,150.83
2024-12-31,11693,165.74
2024-12-31,11694,292.19
2024-12-31,11695,477.83
2024-12-31,11696,126.14
2024-12-31,11697,203.09
2024-12-31,11698,526.56
2024-12-31,11699,314.92
2024-12-31,11702,368.33
2024-12-31,11703,206.98
2024-12-31,11704,130.71
2024-12-31,11706,410.43
2024-12-31,11707,286.86
2024-12-31,11709,316.58
2024-12-31,11711,120.06
2024-12-31,11713,305.35
2024-12-31,11714,332.17
2024-12-31,11715,403.44
2024-12-31,11720,314.37
2024-12-31,11721,276.42
2024-12-31,11722,387.24
2024-12-31,11725,145.52
2024-12-31,11727,215.57
2024-12-31,11730,308.36
2024-12-31,11731,303.52
2024-12-31,11732,724.92
2024-12-31,11733,174.34
2024-12-31,11734,520.83
2024-12-31,11737,210.75
2024-12-31,11738,455.79
2024-12-31,11742,155.58
2024-12-31,11744,239.88
2024-12-31,11745,327.69
2024-12-31,11747,496.04
2024-12-31,11752,261.78
2024-12-31,11753,211.19
2024-12-31,11754,365.01
2024-12-31,11757,526.58
2024-12-31,11758,340.05
2024-12-31,11761,227.06
2024-12-31,11762,150.74
2024-12-31,11763,381.35
2024-12-31,11766,470.71
2024-12-31,11767,503.58
2024-12-31,11768,155.37
2024-12-31,11771,381.03
